main_str_data,sub_str_data
BCRMKBBWZBRVCQBSKPFKCVDGMIKKAADRWVJFVGHARJMBRIUSVNTQFZSUKFSWWGITBPLXOGWXYSKLLQWMLHUIWRGIFAJCSNQBFFZKAKCBZEDRRYXTRXVVJFFXB,USVNT
XOZHSVSSLLMUVXXZENNNMJGCFXSKRWZDLVAEXAAFSIPYBFDZQAMRNLXRYXTBGTPRHKCWYGENVHPVIZTEQDOJNNWVRGIEPEJSNQKSIWNICODLFSDEJOFJWW,NLXR
FWMWSTPHHQNMKTKJFWPNXOMMKIZMCLKZLWLKOGVIFDIVGMRMDSTARXAOUKWISNZYIZZHLTYSWMVIEASSGBHMNLYZINSYHVODVGDCMPHYSFYBHJOAPJOLRFZNVHZTTZTORZFO,XAO
ASIPUIEUPASPYQGAUVNGHFYOUBPGADBBPQIMZBZVGEOPASQVYOLMZBAWFJDZUPNNWPLPQSHIAJEEAVPKKIDRZZSBPJZGYSVZYBTHMNFPX,BBPQ
JBBESXXXVDTIWFKSJDWPQGKUGSSJCAFVVRUCNMQFQKEGCKCVMLKEYVPPGNMQOYSHDGWXKTHLOCMHMMWWIHETWFCPXRMZVRZIZWCRXCIMNANMRTUJISNZWUVAKMAKNU,QOY
FHBJXVOOTITEADNMETFMYQDOQPXZPTFERMKLLJZWZNAQUYCYWQLISCACSERPINADTSMXGIPWLSDHZSXPWBOTWKWYMWPJSXBWESMGOZGNXTQCDFYUUXFRHGZMTPJGUNPDKFEUTPXTCBQVNGFD,OZGN
ZDAENIXDQNKQBCSIPGQBVZQPURICFOJCMCAVAQPYITOJZMBUIQJVRBMOZYNMRDNLHFSETWFFCTUYOZTJBAYYKCWYOTQSABROKMSIMBRVMREMTIMOZ,AYYK
QKPHQWVNZOGIRUOMZIPEBICVISXGKXVKHIAIHTKTSWYYULUHSQDPNVIQPNOUAKRANAIHNNCIPSYZYSIOMAXNPFYQSKPQRRDDFXJMOJWRFLKEAKSXGQS,RUOM
LGHSLMFUAVYVUQCOGVZDBAAGFCRDPFAVMQMBTJTVVMIVTOSMPFKSNKIHKXHGKHZYGXFZBPIFOUGCDLYPVQENVOPPIWPXQWFMOFHVWDEVSSNTLKSKBSIHZKEZIRKEERUBLTHPSYXRTTDIUTEGFVC,BPIFO
DBOVMVKVOZHFKKJYPOHXWXVZBIZOOTTPUKMYVRQEJPXWXHPEQVTGCFACYJILJPJTRUWKSYESRFHGGVNEJQUGVHKTZHHCAEPWYWIZIPPMESTYTGIHSOCPYBZJCMC,KVOZH
ITDGFJKDEIUJAWBDUDRQRURQHXASXLAMZGPFFVGOSRSFSWJOSOBNPRWVTCAVIZLIUVWBZZESUTGZYTYMUILAUVLKYRVDIOBQGBTJIDOJOOCIZCRYDWGWXKLDURACSLAQUKSLAQNSITHPBFTC,JAWB
JLYVHBCDNPLTNZUTGHCRSSNLPYZZBSBUBFQZVOIHDZFYVUCSQGKSFPQKFJSIQHJZCUGGRPEPAMFPCYEHSFDHRNJXBOWDICTHEPRXRMONNJSJPLWWPQFOEQCOZWIBXJWUYVYCSJATFIVL,OWDIC
EOMXNZPFEAZZPPPDEWPXBZHTKAJLSEXXKFRLUJUMBXEHUAXHGHKKSXYYMWRSTLYNGVOTNNCVVGGTEPBNZRYCJZFJZHTFOLNGKFYWDDU,XNZ
EKTCVNCREMBCAOFDDMMOTJLWXUTGZMRVRQQRYMZUTYIXNWDDLTMNOIQXQDVDGSCZTOSGMZJUBESGUFJPVLAEAYBCBTNDQDQIYRBIILLBRKNJJFWXZAWRHTMBWDHOLJNTRNVZSHXVLEAHYDXING,LAE
LBCFANHIUVQYQGVWQQFTBWMMVDDUVCHJNQWJJTJGZLJGSKPIYEGXETLVLQDJXFRBGNCTSFUCOKWDNSAHBLBGBTEGUXBZUIPQGRMGPAHBJCOPNNDFUQVHFSAFOQKFTWXDGYRZFLOR,HJNQ
HWUYEXKQTMWTEUMQSUSRWHOPXSDHROVRMPGSUWTTVLUKWYIGQEYPYXBKKJXIBIENOFMHVHWMXYQZKKNDQUNWMFGXVUPGDKYJROWHDXBWOF,XBKKJ
CZVUUSVVWVWPBLONBVJGMKVAOUPVXSEZHFLTCNHXNTJIXEGWKSYMVQHCAZKSXBWKIAOWBYAHGUZEZTQUZNCOKBWCLKMBFXSYKWXHXEILMADCXGVZATAPRUBTMRBSNITTBX,OKBW
XHUEGIBTYWUGXJVNJLZZTTIIAWANLLMBLAHOIGRLQSNPQVFSOCIKEAGLMYAHMSKDLXHDIMNENGQEEUCQVQNHOUGGDMRFZNCXJGBSHIPCWQIVZVMPLLASKFTNFZDQXOTFQWMOV,QVFS
RDRUAVXLUFXWYUMXUWDNRZVIYKHBRUTRWNOXMRDAECZLFYZGKIQOWECWGKZQZCWQTNCXNFXKKDWSVACCNOKYVTZJSEFRKDHECACOJHXFYAJSZYVLPDXBFEMBTYVMHDFFDQCGJWP,GKIQ
JKJUWNHWTOFPZPDDOLRBIZWVBUYTZLFBLBPPFAKYCZAQBSYKSGCZCYWFSNPKOLBFNRGFQORHBQYKMIHWBURCWJNVYMSNRZIYUPGX,WJN
PYWKNOQLGUMCOIMUKJABRQPFARLWGDLTKXZITDIJICVRFGSMDFMLDNNPWDYAAUZEROLXKQCUIOTNCRKDZYXBXCGHZDCDQQDZNMTKUMRRPUWGOPQNGAXPGDPUJNDEAWUIDPUPATEWVFLCHSVW,IDPUP
CKREUCNSOIRAHDPDAUQJFQBUPLMJYEGZPWOVSLEPWVDIEZCSUVDHUNVLNFQRTRXPWDINWVQLYITPDKRBFFYUUOHRKXRYFOIUBWPDIVWQDVVBFBIYLYVDZFZUFAVV,FBIYL
WCTQMNAZPDYDWOWABKUDBVWSPTHEFVVIOBVHJCNENPVLVQUUOGGPGALICPDYRRUEQQCOCFQACOIFXWBZANDWKOHTAJYKHIYWLTZZLAZTOBLJZOLBUKBYVIXEWOAASZDHH,KHIY
HDLJSDMKNLXVUCUYDJTQIYWYSQWQUVAUAHELWLISMKBTYNXBFFQACVPRKHCSHAPNPAEAKMOFNCLMGPAWJQSQRTPDOATHCEZPQBUPKZXWBAMLFWWWXWBBYYKLVMKYIVXBBEMDSTNJWLIKJHPAV,FNCLM
RAMVSCBOHCMVMDFNIQMHVRGFNXAGDYXKCZHVUIAIXDEFOVMIIXDLSHAAAASMLTTRXANPQWMOJPAXUWQYCSXBFWGUDYHGSMVVEAOYVXFXHFTSBCLLSTGHQBHQVRSMTHDW,RXANP
OURPDDQDAGIYWEZWCEAVWMDZBOERQGJYBLIPUWCVRKINDPEKJTLFTONTUAWVGTIJJREMPNGHNJJPTIEAMLWCDYULMLEAEQIKNXCEHJBHHIHNODRSWOEC,VWMD
QLSRZZDRTJAUZHXJRRMDGTMFYKPSIUSDGCKBRMLHLEKZHTVLUBVAYASQWXLRVLNDQZFLGQMJSRJRTHFDKWOKOJLUQAHMKHPPAZNMVJKUKXGVVUHDBOVJWA,VLNDQ
OOKCZKQFDUKEFVFHFSRFQTOUGCEPFPOBMIAVULMQGVAAWEVCFJKBEGTDTMNCOIJDIXSWYARUHQSFGOMYPHZYVVBLDUVBQOFTXJJMSWVSCIHSWSPBLAXQKUFOZBHNNLTIWHQHETV,OKC
MYMMXKFAXNOBWNMEMMVVUPXUYRZOZTKUBROKTQRLWTYZJOVKKANJBIZUIIXLYQDFHFABVIYDEBICBZKZCFHOJMTHGXFEUCQZPVXDMQ,YMMX
RYYPDESZIFICPOFOKQJEVSKKLRXSCSLGHAAUIRQCGWWYVDZWDQALERONZMZNIIRHFRZCORVECBUEAGXGCKWDKXUSHWBGNNMCQLPREVZOLRMRWJPHMO,JEVS
GUPEDWSGFZHJZINODEOAEXNCGKHDYIXQBALUZNPOCZELYEDHLIQRZZCPIZHDZAKMTXLKURALIYSJECEXWXMVGMJHSATVQVEBMXZX,NCGKH
UDZEQEIBSPUHVDPDSXGLSPKYZHPSGVBFDGEZQHANAQCWQGLFEZXHZPUAYQTQHDCDTRSJYFMVAPJKMAZBOLAXOPIKWHALMJCEDPHVRAPERWIPKANTEKDXD,HVR
EHGHRWZZECCOPTFQOMUWFIWTBMQSNELUKYIADSMQZYFQZRCQVFHNWUPRAYAAMRAFFNNUNKRVAWXWLRUAOJGTVKTUPMKPOOWKDLGFETWPF,BMQ
GPXYWBEWMXUURNBPLMFKLJHUHTTRHOGIGDHGWMAJMRENUPGZFABRBSGVOZTSBMQOJSSDRMSELDZWNTZITMFTJWFMTCDCMOPPTJDBVXELTXSKVGOYFCREQSMTOKPC,URN
VAXCUCWBFWIQOJKFAYNRZICDUASRAVWKMKDTYITQXKKKNBUPWTAXKWQGMCBPDTYQFUHZPIQDYMNCUUFANIYXUOFPYSISTQBUDLKZMARIUMSJWKJBLJPSBSQGZEKWTQFKCMHLGRZBPHVU,UUF
OCPNTWILUHUTWOBJMJLHVYHHELFIQDNLDNBLAJPSGGYCPEAWTGRKIKFXUCDSAOZUFHQGTUNUNFUJMPXQQDCWBKUIUIOPYWIEXMMJPGJBPCHVZCWBTRQGCYDTGMQVSCRIUJKALYPFEDDNXJIFEIX,PSG
DFJACQPPNCCDEKGNCHDKPAFPXLGNDTIAIZVNTUXIDNHUSWTZEYOALONZEJNWAFNKEVGUUEOFGBUMXKZJTQJGSWTFELGINUEQMKDVYDCRJOA,DTIA
MJAEQOAFAIPSZSKJEDSIXTAOJQQYQIDYWLSZQFVBCHTCAXZAXQKGQERTLTLXUPYQKLBUDUAOIUYAKSKVKMVHQWMGGKLWNDRGQZZMFVPBDLEQNCFDJKRIYFHNIBOTNBWCWPEVUKUPTIPGARQADNAIF,YQIDY
COEGJYKIFRRAEAFFKCBBHEHYLYTLJXVAKWPTGAYSLNVFFTGFAOHGHEGSCJCYRNRCXXGRVRWSSVJDQWZNJRTXVMTXFGBXCHSELVIETSPGYPBMOHOCFDRNEUFBRSZLWHYASOUSAUIMYEVAC,LYT
OEHFBDZYSTFTTPEUIDCRBJUZPYAEZQKDCRQRTHXICEETQFFTWYAQKUNJFMWTUZGHIBHGLOSVIWHIMGFORWBZLWJPNBMZYECWLCJOKPMROHMXELGUNGGCAEAQQLAHBX,BDZYS
VIKTXOTRSFAZCPMYKHOIXCDMAUTHWTDGORRMFNHAOUZELUZHYRQIYDPVPPYGXBYMKSCTOFOQJEAUCAJMSJKMRYYLVKHKZADBWPFEZOZNZDUTDZQTVWFYICICALPMMFKXHVJQ,MFKX
ZVDTVTIKIOBOSUYXPRJYWSXXYSTURGQFJFPDACUSUXJWHBYUPKCMDRTNRTMPYXSRGGSVMBPUVZUFHSOQMOLYLLUJYKFTDBQXMHHXAIZSYIQRARLCWSUCJTLLTEXXQSOFWJMIULHD,SOF
RJDEIYEBFPFOLRKTQDPWVPKBSCUHMMADWJHYFDSHAYJPHLHLEQBDMFAWEZXHVHTNACYCZZQSCUCORMQOQFIKFRAHWLTONVJHPMMOSHPTPQVKJ,DEI
ZVQTSGSWYUMIHHQOEYVWALVDZMSCWCRNBYHOFVFPCYROCCONSWMZPHHDQVTJBYVSLMMGVXOTDGAWRPWTBWRZRZVZEGHFJTYKLYKOTUGIFOEIQFEQIWQUGIG,VSLM
BLGJDWJUBPLUGVHFUTIAFAILGJUIQMEYXCQVQFFFSYBTYVWFQIIYNQMRZMINIMYEBYKSQNYVBCTPFNEAFSBMQEZZFKKLXREQXEJDQJAJPZNNSKCBKQRUPNFJUPPJFGO,LGJUI
QMOUVAAURIZONUDAIFKUWCFNACAMITHKFDAKUQLUVRWLNCAGHYFKDDLBWVPKCGVALAYYCZTDZHWOPDQHPSKIDIQPGSYTQPVPZLDWIGDETAXHXVNJLDAAQBCSFTPYISLTVAWBUS,AGHYF
PWXTSTTTATVGXDBMQFNCLWEFCVRQXTSZRHNVRXWGCNUYRDONPCSVNTHQXSVVYZXWAXZFGLVYWTNVFFGIMBNFMJHPAAXMJEDPFSWCZGHSIDPMWCBPLLESPNTTRIRJHPSHGUPMIFBXKBNJUWSHGPP,CBP
WQVNVBJEOWDYNMWYMJQZDUJQJIOFPPNUYTBREOWKANJIQLPKBQWGGKWYWKSLRKGPLHXHJPLCEDVBUXTDABINDSPPASJPWXRNHVAHJWXADKUKQHOJWLGGEZOIGTHZSFPCHHDSV,WYWK
ACBSHMJEBWXOCXJNLVFTKUZURGSYYKCGXXWLHYISEATOFCKCSNUYKFMUTBDJIWZYRXJHHAEIUARZTNRHJQJDBWBZCDKQSXDEIVCIRFJBEVXDPANNPBAQHWLABBCYBUELVXNHVHHMWCGGRZXOWMMSL,UTBD
SVAPAEQQRLETVEIOLULVTRBPKYRCHNVNZROWGTEBAXOSNPYXHCYSTZOOJWYJHNKRRJQQPDOPGDYFBFWPDYSQKHPNHRCMMOSGVATHLQ,RCM
AEMMGKQNZZCHRNDENBUCKUIPSTJIBNBGZZBSHAWTWKIFKNZTHZKYQJQYFHHYTPXSCDLDZVCKFACEKFNUWEAYWDDLYSLAGYLOHCFJGJXILNTEE,WEA
BGREMXUONCCDSEYVQHMEHKECBGGODOOELGYVEVUEFHCPQYEBNSPUMUCFMLDSLTAPAEFIMGNZPRMCOECSFJTBNVRNRZXNMKTVYCLEKNVITUZAVFLAGVXNUHCFFOWQXYLXOTQQYCZJKVT,EMXU
CSBRDFWDSMDOSPBWPAYBCFUBILCOGFDTJECDFTLXKNVTFGHWCMJSPLOCEWIJXFOVGXPKGNUFDPTEVQKQOGMNTYHMFAVZBIDAUYHRWRMCONQTZYZVTMEMIXL,OSPB
XSACBYISRFKCNDIDNYAPJTMCZGETXWZRLYYZHPTUVTWMQOOGPLFOLBHXAKGGNIBJPBIJOEILLKGKADYNDHCMUOGDZUQEKRDGKHYL,LBHXA
MMCLSDUORRDDXSJDMBTFYFVHLQPCPHPHVPPFAOWPBOKFTYAMOCSIPNVEYTHOEOXOJZXTAHNYKPABWGONMEAAUJCBTZGONGTPQOVSJSVQAQMVRPFWWJWNMGBBWZNFXZCZFUJVIKQYKBTSFXMTGD,DMBT
VLIHRSXLEMQDPPKOSPKVKWKBYUGRBXTLJSWMUIMIADSZDVTGISSXLVXVZXFTMUYDYFSCGQRZDKFKVLFCENCKGSRJUMQTTOAPBPRBQMQPRFKFX,CKGSR
FOGQIQPLAANNKTXPMMIDHPMSVDILANXATDOJLUWLMOZOSMGVXSMMEJJQGWAIABQFUUSBUFZUFWAJQNFLMEPMORZEMJZALWFSYQVJEDGZVVCLGKHRQKHOMXGBAZPKCRX,PLA
WDRIQJWYTMINPLEVGWTAYQSZZMIHHPKXXDDEOLCJWOVFOALJRRIHBIMQODGVGJAEIUXAISWUJJUNHQLMXSMQRUUROXWQXJYQLEASVYZFDKZGOAEYJAIAMIUQR,AYQS
WGUDFVKTXVNQFFHLXUCGZFSMUPWDBRITJWVSOPHDYXKHVHECQMFFTHJOLHYYSJKJOTUFFGXQRHGCEVALYUTINIGJMFJTICVQTWOWUBQZVXZFETSPTIBJJPVOHKQXDDPUPDOSKGBDSGIHJ,TUFFG
TQFVIINLKMCBESMEAKHFXQXTDZMYFUHDKIHTILYWMASAMMFZUNQBEKGMZUEZZEYELBJXNLLNECTORJPEDZYJHUMGSUNZJJIFMFZNMDVOBXFZJWMIXGQWVNSVDRBTIXWKSNGNEQTSROMMNYSZJKJDBE,RJPED
NJIZJFLBXTXKNYGHYMQDDOLMMQJVVXDCZSZJLHTHLQZAYBHSZZLPWHSJCGGXXJEBWDNPJQILACTLYWEWPGYCLRWGYUKAOSHCRIPXQVCDBRUVLIOXQDYSEOEOAZUIHWQDNNLTGXNXRBWMIHUHPBQ,SJCGG
TDEPIDHITENZMKBPJQZURXRVDMBWZEUJELBUNVWBEWWOXKOETGEOSMRBSCADIMVLIZNJFSGTHGWMFEFLHPBNFXUVKUCONWKJEHZJHWBONUXFMHAUMOEAPMSJFRG,PMSJ
CWANFXRCNGILSQMUPGFNMWLEYBYKNHPWISQSFDYHGQNUTFSCPTVVKJIBWSBINHDNZQBAEVUUHBXACGDEJLLERZBEPZIIAOTDFEMQUSLCZUJXRAXFJCGXUSQBIDPCIDYDBHDUVLSNZDPWVHTTV,FEMQU
EDNTBQGCRQWWJWGBKZOVYXLUOSPKFXJGHKHUZIGIQAPYRASEZJQLBXTZDZVUPPKFFENXSOPMICLNSIEYMPMTYZVMGCNMMGIGGJFGWXFMRWIBOZGMXLCBOHCUXFOVREGBACFDRHUYYBFKRLFYSJHSZ,KRL
BOTIBCJLYPRCYERIESQBDIYDVDNGEPGRORVCUIZPMBLYDZDUDIAKVTTRYBEJOJOTPDZPWMTZBBLKJZEHDHYWHRFBFPFQVSVCAMCAKOWAFHQRRFTNR,PDZP
WAEFLEAXQUXOSDLUCODDHTITKJOVVISAUEMNCFNHGSOFQZPRMPSZVPJLFCXDQAYLMDVXUDVYZJIXLUQLRWIDCLCMPCSERYVLKAMOXGWYFJLOJWVPSCBOG,JLO
MGUVCTYDAFTUESNWUKOPOTKDLGYOZLOJYADDEGLYJJMTRQKKDTEXKDROXPJCCEXYBTSYTAQWRFIVVVZEYBRUHARXDFOICBABAOAAUSOWTYIAYBCIBNRJZBVOXSWEDN,YTAQW
ZZXBQESOSYZDIHPICZDJHHPVYJJEIMVBMOMIJQVRDOYODSPOTCXWZGPHVKKFOFNGLJKSIGLDFYNTSYLBVBTRJTGVNYDHIVMITNQYWZXYSZGUZNWSLUQVIQCXIDKIBJGYTYCMWSZHPPETEQGCEJ,WZG
ZGOVMGFHZWTGCIENHOGOAZYPJIOVXGASLVEVUWXJSBOWCJBFUAPQXSGCPPPHYKQUMTPCPXQNDAERXAQJSYEETVDHZOOTGYWRZOUTYTABUXZTBZNIHLXNHTNMJDPJYEIOWRLAXYJSMGFLVPXAQA,NMJ
LJAOFTMNLFITFVVCSRQEOUGRSFLMXDAIXEKYYBQEFZLQJWKIUBUJLFXCIMODGISMHKIRVNMCYZHDCZJHSQTUELWWCGOSCQUQXLUHXZPGSUERUUKBAHGWEORHYYCWOGYCTHTKUZPDHKBGIAMH,YZHD
ECUQCVUYGIERYIQHRPENAWACGBQMUGVOFFYVMBLRNADITNCXTCDDPEIRPXEQJTPPRKWWKJRLLJGMBPNIOESNCFDPYOVFONTUOMQACYWBVCVEMIPUUVXQIFGUTSRKUXAIPJCHWSYSUCDMEDBC,PXEQ
XXQKUEXKXRFGFOAVKXCPKJCEJQUETZATROQZEFJBCFCLQIMSRVHYZFIXVLHHVYFSBQTGAXWUJCXRMPOTYMZHKLTJVKBNRPDMSVAJVPJGCMBAEQCNLKOGXMKNZNUJKIIEMSDGTIPNJDOURUZYORHSNR,UZYO
KQKLRZZVSWRUGNNPPKJTKBAQBRIIBBWAQYSNAXXOPBPMZGUYIWEQLYJAHXZCOYVIVLPPUGKGGAOELFTJXXTOPQPBGUERGCVWKLITGPLHWIBN,KBAQB
OMMPPPQWFNHUDQNHNVZHOCBEUHSBOXBBBMELTEJGPAOCYFXUGZWEZSYDQPAYBDWZWMDKHKOQVRRHUVNNGMZRBXMLBUCIQMEZPDLIZDRNHEMEFSDMRZZDVCPGUZYXABBUDEJBJCOVQJHJENCIKELRO,VNNGM
GHNJDFJZPUMWEMTGXAARQWYDSYYNFLKOGFMPOLLPMKYZOHVYFSAIDVCGAMJMRLVJYTESFSUCNCUEBCOCQUDTGINXDPDOJLNJHAURYV,DPD
RNYQGZCZSVDHGSQWGZVEXPYCMZPPDHZSKUCBEQOZMMLGXDMWCIZUIEURBQXMOVRUKTMVWEHJHZACUHOLKSKIIAIDMKAUORAJTYPOXYUZHQZNWIN,KTMVW
NQLGBKJEVXAUWKMKJSVZJFWAVTBECTQRZBABOXPGGNNMOTQZBVKJZJSTUDLRFCEXFXRSLUXINNFEUOLLYZZYOLEUCGBXQMVGCGANKTUPGMOQKAKICGUZELXDPFLQPXSEPDRUJFGNMOGBXPAGTXA,UOL
YFMZVBBAOYVWNESVJGHYHAVLRJUKDRIBHZGHBJFNJMINMLSSJHKTEATERDKIASYQIJZAVIPGFVFCUTDRPFHOTQDNBINXPNFCUGNYEZEWGCHBPKJFLJCBIDYEBEBQTRZQYFTCBDTTOHPGVTTMPTGP,LJCB
NMMBIYDTMKHDABLXJVPMKDLCIQVRXQVGRNUUTZSRTMVBTUSEATXJPUOPLDWDFKEBNVZIROFYYRRJLUFPIPKLAVFESUPPQEAUTJXPSCGYGZXZLYOKVLTGBEUZAMBHOEAUCACOPKNVCJV,BTU
OCJCSPVNRQQORNIHOFAXXOPAULRWYBANZMXTTUXUWMLJEXTDSBGOZUWYBFSRCWSOFNGWBBEXXRWXJIWJPUPKETFCDJQSYWNGEKQOKSKJVORDLFPRWHDSOEQDQRPZ,WYB
YOLWWUWTTKAVRZXBHHXUFFNVAMZNKLDVQYLFZVMMMDTDHJQKGWKLYAATDWUKPVIZEKETYMECUBEIFQKAPMVZEWMPMSVZJEOAHRIZIUAOLOFPEDTAMTLKYPCOMBIFHLEMRKDFHRYVOGVWX,IZE
SRGAUEWRNFQKRVRIXQMDZYKBVVKPIFRLHHOOLUPPLRIJILIMUDNUKPMXJNHTSGRXTUOFMHTIHTQZVHJZGEEWIISLEXUKQHONQLLMFPJMJTMS,RVRI
DJRPFZNHVAKJUHINJGWUJSMNIHWJOEOJYCRPJUBFFNIDAQZJVQYJGWFKRKLUJHXLKFXQNBFAJMSJZXTIHPFZFFATERIGDWDJQXSTRPPZRCYO,ERI
ZJBARXBWVYQYIGQNYXBYSWRJSMTVYPZAXNLFFJZZAAPLJNGHGYMPTHYUBWFHQPRFESYKUQWOTFMODJOUDLIKICLELLMJEHOJDSXGGLZGWTNGDUSFRGFIIIGFOLFSOFHQLLDEYOXHRYYY,DEY
XILPBKNTSDGZQOFRZQKQEHBGAPGICFMINPAHQEJZBSHJRXUDNFSJTVCNSSUXBJLUTMAMRHYVEIZOHUXDBCYLFVPAHDEHYZFXFYLGBCFOSNCNA,PBKN
JLAHNBRKRAKTPRCSSFIRKMUCBUKDTQSPUSLLURLKVRHSMTLDKLWBEHOHVUZNIFRWWHJOIDIPWONVRBOZQGYZDDYXRJCJATODTXKGRRPKESGXHSROYYIXOTHFLCRZESPBC,PWON
FBSIZXXNZPCSKLWZXPOJVVEKZHXEIHDJOIDHWLOXUOSNZBTUNURYXCURRMTSLCWUQLREXXPKBQFNXAIPZOVYRQRJDTLOPZCTQFOEYBNEGNTBRWNOMITCMUUJMTSQRRNQMUIUPNREOCBHUHRRCKA,HWL
EBSZGGCENJCNPALPWRTHAGEBRZPIXIEUBBJCMZCFNBQNLGGEYAQYHOSAKTVHKNARHDJXPZUEFOIHBNGFNKLVROMAXUPBWVTKMMJBSXTSQTYMBYVAADOYQERRZWOSNTSIHDVWRU,PBWVT
FQNEDWRXFEBALATLIMVYOICHHOUJJGCWWKBGDRQMUGLGKZTZFNOYTLFEUIEHLYTECQENIOBTQWYKYIRWSYIVXLILYTCKLTEWNGIQKGUTRVNJDUZTXKKUQULOZUCKGQQORSRECYOS,RWSYI
UPTDMHNWSYDRZCMQFAOVERLRDHFAKLEHMDBPTBDXCKABNPCQSMJDEGKOMQSYLXNYYMKNCOEJJWJINZQBUABTSFFMFYACWNZTDYVCZDJDFJOLMJBTUQKGXRNNUPULNWYQTEEHXZCPNWTPIAODT,EJJW
IZWFIJXLCWIYFRMXRASSTDOEGAYMNNIGXJLGYJEBGNRVUEAEIOVSNVDIYYLLDJZHGJCJXELOOBPBVLKDFTNXAWZGHRMJIAMJERSNRYAHAYNPIUWTIUFCDEZWOKNOTLMKXCHFOZPSUJRJRHWYZE,RMXR
ZBJLRWLTJLIXTIQNWWEFTVUEKBKDYIDEGDPUUDANHQQNURBVXCFJZECONKFXNNJWQTOWDXTDTZWLVJOLOZZMPRVYBGIAATVFJQYWXLCCUUIBGBNZVU,JOL
VSMVPLFBCVELOTZUWGNPHFYQYRJWMFSEOQTAYGLPCFBPLGSOSIUWRNLPPCZVCGXLAFQUDQCJXCTIDJEKWMUFFZMUOXZGLLYLWMIHVMQQTHWOQHKNDBVTLOUEYIDCFQG,SEO
OVXQKTFKMPMZVXWWCNIDFXAOQXQYYTWHYLDWTQOGJROGPVWTFSRIEEQFAJLMQLBMSTPNJEOPODGUCDPVWZOKXECYHAPKLRCAWWBBYISOXVOXCYAYPLXSAGKIU,KMP
PIFALTKGBRFALYKEAOFPZXOHGIORINHAGEZFVJZJUJYOILAPEHFTDXXARECTDZEBSDNHQUZHZYSEYZMORWIBYXNEHQPIFQHGOWVNGBINXLEBGXQIXUUXKCWTPHFMURMSAITDNUWNTFC,OFP
NTYECVOMEIROXCMQAJHDLOEBDPNQAPOSHWGMWBDHIJLFUBXFVORIDCMDOWTQQBOINDTNUZTDDZCVWCQHCJDPPZJGURLUKBKYJSTKEKGKTODLLOVLWQQTOAYIKQJOVAXWKUREMNTMJUGGOPO,KYJS
IGUSPPELPWTYYYLLLVSQOSTJCIPNXIASVDMZQBDMBSVTHTVURJGCURDQAUEYJGOVOJEYNIHJETIAMZDMVEMEAQYMINZNMXTKGUOKNEPGXTGL,SPPE
HRGHZBRJBRMKOMVTKGMRDAHZLUWCXXHXFLFBSFXXSCZKJZMBIWYUNEEYWMNJRXIEORTKIZGHFORRUTUQXSPHYDYVIMGZYCNFYDDZVOXLBADKQHOLSVIERCCFMPCSTOIEDYM,DZVOX
TNIPNFQDGQHVMPMQQSDFBTSQMQKDUESRCTTSMDYAUVFULOJICPOVWIDCCMJORIFFEEMANKAIBQRSXYLIAVLAANVFAJIIMOALBMADXSEJGTAFQZWKOH,VFA
FCANASWCAXFFHCHUCSNUSXKOHEOEUJOYFMUCMFVUENHIJFAQOJRGQDQIUHAFFXLVVAPXMLLKSAGYZVJWMBYHFRVYHVETVRLYNPBQHBMV,IUH
QUQGEIRDKPGTGQJTODVHYWGOLLZLQAJGXMQLWLFKUCNSKLDREFGKNHAGYHWVHEFOYLEJMBVOXHUXLTRQFGBUSQTUVVAINEOKHEAGTMJGLNXHPKIZQRBKAPYRSIYDYEBTFLJEZAGALNJQYZ,KAPYR
VDWAVXSNMELPWGWEZQPCHMCULWOGVMSMHQGXRBYPFJYTBYRMAKGUZGGJRINEODIFYTGLGNHIGAWWLQOZGIITEXYRMMQQTFRWMFXLIPRAVFUSCBZPCRROD,EZQP
MDSPURAHILOJDWDDOIZFEROUQTBDKRQEFXAOYVTIPMGGADRFASFYOZJLLECJQGYFZPCTVXOMKYEWGHTKSZSVFLYHJHAZWUPWSQTFEUWCRRYXMAJVOVMKRCCJTHVOJNNNKT,MKY
IFWYXAWLPCRQZBFIUKHWXJCFTBGRVRACWCOIPXLSOCGEUWVMLMBGHQKBOGQYHYGSCWPDEUJQJFJEIBPCVIJDLTHBXAWGEDHZJMXDRCEOBGVDSXXNMYM,CWCO
TDDODEJEHNBXTYXVVATGPQPGJFFZDADBNWXIEANYABOSTPWZBQSZHGSBSNOZCHYZDHVSKYNOLYRSDCODHAZAPIVIOZRPNROGELNJUDMXWZQTLWAWSWGPBETFZGMSPBL,ADBN
RISELUKIVWSPKHLWOZHZHLNLQZIUPPYLUDDIZFJDSBMKFKOULJPPEEKOPBHNILJWWRZTFDGXODZPGXTHZCKQKCBWUCFNLZAOQEGLRNYNZDJOGXRGQBAZKHPODEVDGEOGDHKCPCMXFZDWGUT,LQZI
AOBNUDJYCBQOSMQUNHWOZCKGDKIETVOIIEYXHGZUDIGWADVENGCGIWUHONBQZMCUTXEJLTGPPWKERJAEODCPPRNJYCWFMRDCPVZJMVZKWDFGRSJYFFVRUPDJGMADIFJZVXANSDLSZEKLQUSRG,WKER
